	Target	Regulator
558	AR	P08651_S323_1_1_YES_Single
559	EARS2	P42224_S727_1_1_YES_Single
560	HMOX1	P42224_S727_1_1_YES_Single
561	MGMT	Q13547_S393_1_1_YES_Single
562	VEGFA	P51858_S165_1_1_NO_Single
563	VEGFB	P51858_S165_1_1_NO_Single
564	TGFB1	P17535_S100_1_1_NO_Multiple
565	CKS2	P67809_S165_1_1_NO_Single
566	CCND2	Q9Y4A5_S2051_1_1_NO_Single
567	ACTN4	Q8WUI4_S155_1_1_NO_Single
568	RACGAP1	P39880_S1496_1_1_NO_Single
569	RARB	Q13547_S393_1_1_YES_Single
570	RGS10	Q13547_S393_1_1_YES_Single
571	JUND	P38159_S208_1_1_NO_Multiple
572	JUND	P38159_S352_1_1_YES_Single
573	RECQL4	Q13547_S393_1_1_YES_Single
574	TP53	P42224_S727_1_1_YES_Single
575	BAX	P42224_S727_1_1_YES_Single
576	CD1D	Q13547_S393_1_1_YES_Single
577	KLKB1	Q96ST3_S1112_1_1_YES_Single
578	CDC20	P67809_S165_1_1_NO_Single
579	RGN	P08651_S323_1_1_YES_Single
580	CD44	P35222_S191_1_1_YES_Single
581	SOCS3	P42224_S727_1_1_YES_Single
582	NOX4	P42224_S727_1_1_YES_Single
583	PTGS2	P08651_S323_1_1_YES_Single
584	STK39	O75376_S1472_1_1_NO_Single
585	STK39	O75376_S2120_1_1_NO_Single
586	FCGR1A	P42224_S727_1_1_YES_Single
587	HOXA2	Q9HCK8_S2046_1_1_NO_Single
588	COX5B	P42224_S727_1_1_YES_Single
589	GCLM	P17535_S100_1_1_NO_Multiple
590	SMAD7	Q13547_S393_1_1_YES_Single
591	TP53	Q12857_S280_1_1_YES_Single
592	FN1	P08651_S323_1_1_YES_Single
593	APOE	P42224_S727_1_1_YES_Single
594	HSPB1	P42224_S727_1_1_YES_Single
595	MITF	Q9Y4A5_S2051_1_1_NO_Single
596	UGT8	P08651_S323_1_1_YES_Single
597	SMARCA4	P42224_S727_1_1_YES_Single
598	NR3C1	Q12857_S280_1_1_YES_Single
599	ALAS1	P08651_S323_1_1_YES_Single
600	MICA	Q13547_S393_1_1_YES_Single
601	PCNA	P05114_S7_1_1_NO_Single
602	NFKB1	Q07955_S199;S201_2_2_NO_Single
603	NFKB1	Q07955_S199_1_1_NO_Single
604	HMGB1	P08651_S323_1_1_YES_Single
605	RAD9A	P67809_S165_1_1_NO_Single
606	B3GAT3	P42224_S727_1_1_YES_Single
607	EAF2	P29590_S36_1_1_NO_Single
608	EAF2	P29590_T867_1_1_NO_Single
609	EAF2	P29590_S505_1_1_NO_Single
610	EAF2	P29590_S403_1_1_NO_Single
611	BRCA1	Q9UGL1_S1456_1_1_NO_Single
612	TRIM25	P42224_S727_1_1_YES_Single
613	MUC1	P42224_S727_1_1_YES_Single
614	CAV1	Q9UGL1_S1456_1_1_NO_Single
615	ITGB3	P17535_S100_1_1_NO_Multiple
616	AR	Q13547_S393_1_1_YES_Single
617	BRCA2	Q13547_S393_1_1_YES_Single
618	ZNF213	P51532_S1382_1_1_NO_Single
619	RPS29	Q13263_S473_1_1_YES_Single
620	AFF1	P51532_S1382_1_1_NO_Single
621	ANTXR1	P51532_S1382_1_1_NO_Single
622	DICER1	P51532_S1382_1_1_NO_Single
623	AGPS	Q13263_S473_1_1_YES_Single
624	FRA10AC1	P51532_S1382_1_1_NO_Single
625	MGAT3	P51532_S1382_1_1_NO_Single
626	CAMK4	P51532_S1382_1_1_NO_Single
627	RYK	P51532_S1382_1_1_NO_Single
628	DHODH	P51532_S1382_1_1_NO_Single
629	HMGN5	Q13263_S473_1_1_YES_Single
630	SGTA	P51532_S1382_1_1_NO_Single
631	ASAP2	P51532_S1382_1_1_NO_Single
632	CIAO2A	P51532_S1382_1_1_NO_Single
633	ZNF644	P51532_S1382_1_1_NO_Single
634	GMFB	P51532_S1382_1_1_NO_Single
635	ENPP1	Q13263_S473_1_1_YES_Single
636	ATAD1	P51532_S1382_1_1_NO_Single
637	PLCG2	P51532_S1382_1_1_NO_Single
638	CCDC66	P51532_S1382_1_1_NO_Single
639	PSMD11	P51532_S1382_1_1_NO_Single
640	CDK15	Q13263_S473_1_1_YES_Single
641	RILPL2	P51532_S1382_1_1_NO_Single
642	GBP5	P51532_S1382_1_1_NO_Single
643	GPRIN1	P51532_S1382_1_1_NO_Single
644	DLEU7	P51532_S1382_1_1_NO_Single
645	GNGT1	Q13263_S473_1_1_YES_Single
646	FAM83F	P51532_S1382_1_1_NO_Single
647	HCAR1	P51532_S1382_1_1_NO_Single
648	ELK3	Q13263_S473_1_1_YES_Single
649	FBRSL1	Q13263_S473_1_1_YES_Single
650	KHDC1	Q13263_S473_1_1_YES_Single
651	CTDP1	P51532_S1382_1_1_NO_Single
652	MYL12A	P51532_S1382_1_1_NO_Single
653	GNA13	P51532_S1382_1_1_NO_Single
654	COP1	P51532_S1382_1_1_NO_Single
655	JUN	Q13263_S473_1_1_YES_Single
656	CARD9	P51532_S1382_1_1_NO_Single
657	PDE9A	P51532_S1382_1_1_NO_Single
658	TSG101	P51532_S1382_1_1_NO_Single
659	IDS	P51532_S1382_1_1_NO_Single
660	FRMD3	P51532_S1382_1_1_NO_Single
661	RNASEL	P51532_S1382_1_1_NO_Single
662	SEPTIN9	P51532_S1382_1_1_NO_Single
663	SH3BP5	P51532_S1382_1_1_NO_Single
664	DNMT3B	P51532_S1382_1_1_NO_Single
665	GCN1	P51532_S1382_1_1_NO_Single
666	GPN2	P51532_S1382_1_1_NO_Single
667	ZNF83	P51532_S1382_1_1_NO_Single
668	SP3	Q13263_S473_1_1_YES_Single
669	HABP4	P51532_S1382_1_1_NO_Single
670	H2BC11	P51532_S1382_1_1_NO_Single
671	BMP2	P51532_S1382_1_1_NO_Single
672	DDAH1	P51532_S1382_1_1_NO_Single
673	STARD7	P51532_S1382_1_1_NO_Single
674	WDHD1	P51532_S1382_1_1_NO_Single
675	PDE4D	P51532_S1382_1_1_NO_Single
676	COL12A1	P51532_S1382_1_1_NO_Single
677	DCP1B	P51532_S1382_1_1_NO_Single
678	MBTPS2	P51532_S1382_1_1_NO_Single
679	KLF7	P51532_S1382_1_1_NO_Single
680	LAMP1	P51532_S1382_1_1_NO_Single
681	SHANK2	Q13263_S473_1_1_YES_Single
682	FURIN	P51532_S1382_1_1_NO_Single
683	COTL1	P51532_S1382_1_1_NO_Single
684	AOAH	P51532_S1382_1_1_NO_Single
685	LPAR6	P51532_S1382_1_1_NO_Single
686	BMAL1	Q13263_S473_1_1_YES_Single
687	MMP14	P51532_S1382_1_1_NO_Single
688	ADGRE5	P51532_S1382_1_1_NO_Single
689	IMMP2L	Q13263_S473_1_1_YES_Single
690	IQGAP1	P51532_S1382_1_1_NO_Single
691	GLIPR2	P51532_S1382_1_1_NO_Single
692	CDC14A	P51532_S1382_1_1_NO_Single
693	DCDC2	P51532_S1382_1_1_NO_Single
694	ZSWIM3	P51532_S1382_1_1_NO_Single
695	TRIM14	P51532_S1382_1_1_NO_Single
696	ZNF248	Q13263_S473_1_1_YES_Single
697	SYNE1	P51532_S1382_1_1_NO_Single
698	LDAH	P51532_S1382_1_1_NO_Single
699	MAFB	P51532_S1382_1_1_NO_Single
700	TTC1	P51532_S1382_1_1_NO_Single
701	BDH1	P51532_S1382_1_1_NO_Single
702	GART	P51532_S1382_1_1_NO_Single
703	PIK3CG	P51532_S1382_1_1_NO_Single
704	FCGR2A	P51532_S1382_1_1_NO_Single
705	PLXNA1	Q13263_S473_1_1_YES_Single
706	RTCA	P51532_S1382_1_1_NO_Single
707	GBA1	P51532_S1382_1_1_NO_Single
708	TOR1B	P51532_S1382_1_1_NO_Single
709	GCA	P51532_S1382_1_1_NO_Single
710	CDCP1	P51532_S1382_1_1_NO_Single
711	PPP1R42	P51532_S1382_1_1_NO_Single
712	POLR3F	P51532_S1382_1_1_NO_Single
713	SEMA3A	Q13263_S473_1_1_YES_Single
714	IWS1	P51532_S1382_1_1_NO_Single
715	OSBPL10	Q13263_S473_1_1_YES_Single
716	MED4	Q13263_S473_1_1_YES_Single
717	BAZ1A	P51532_S1382_1_1_NO_Single
718	DNAJA4	P51532_S1382_1_1_NO_Single
719	SLK	P51532_S1382_1_1_NO_Single
720	JAK2	P51532_S1382_1_1_NO_Single
721	AMN1	Q13263_S473_1_1_YES_Single
722	INPP5D	Q13263_S473_1_1_YES_Single
723	DPY19L2	P51532_S1382_1_1_NO_Single
724	POLR2I	P51532_S1382_1_1_NO_Single
725	NME6	P51532_S1382_1_1_NO_Single
726	TMEM41B	P51532_S1382_1_1_NO_Single
727	CMPK2	P51532_S1382_1_1_NO_Single
728	CDCA2	Q13263_S473_1_1_YES_Single
729	SOX13	P51532_S1382_1_1_NO_Single
730	GPR132	P51532_S1382_1_1_NO_Single
731	RFTN2	Q13263_S473_1_1_YES_Single
732	TENT4B	Q13263_S473_1_1_YES_Single
733	NUP37	P51532_S1382_1_1_NO_Single
734	ERBIN	P51532_S1382_1_1_NO_Single
735	ZNF606	Q13263_S473_1_1_YES_Single
736	TRIQK	P51532_S1382_1_1_NO_Single
737	SETD3	P51532_S1382_1_1_NO_Single
738	NR4A2	P51532_S1382_1_1_NO_Single
739	RMDN3	P51532_S1382_1_1_NO_Single
740	SFXN2	P51532_S1382_1_1_NO_Single
741	GET3	Q13263_S473_1_1_YES_Single
742	ABCA9	P51532_S1382_1_1_NO_Single
743	EIF4E2	P51532_S1382_1_1_NO_Single
744	KLHL5	P51532_S1382_1_1_NO_Single
745	PIAS2	P51532_S1382_1_1_NO_Single
746	RIC8B	Q13263_S473_1_1_YES_Single
747	HPS3	Q13263_S473_1_1_YES_Single
748	ATP8A1	P51532_S1382_1_1_NO_Single
749	PTGR3	P51532_S1382_1_1_NO_Single
750	PRPS1	P51532_S1382_1_1_NO_Single
751	MAN2B1	P51532_S1382_1_1_NO_Single
752	FRS2	P51532_S1382_1_1_NO_Single
753	CDCA7L	Q13263_S473_1_1_YES_Single
754	FOXC1	P51532_S1382_1_1_NO_Single
755	TIMM10	P51532_S1382_1_1_NO_Single
756	PPP2R3B	Q13263_S473_1_1_YES_Single
757	COL5A1	P51532_S1382_1_1_NO_Single
758	AVL9	Q13263_S473_1_1_YES_Single
759	TCEA1	P51532_S1382_1_1_NO_Single
760	AKAP10	P51532_S1382_1_1_NO_Single
761	INO80B	P51532_S1382_1_1_NO_Single
762	SOX15	P51532_S1382_1_1_NO_Single
763	SH2D4A	Q13263_S473_1_1_YES_Single
764	CEP97	P51532_S1382_1_1_NO_Single
765	ANKS1A	P51532_S1382_1_1_NO_Single
766	ERMARD	Q13263_S473_1_1_YES_Single
767	SMARCA2	P51532_S1382_1_1_NO_Single
768	LITAF	Q13263_S473_1_1_YES_Single
769	TMEM106B	P51532_S1382_1_1_NO_Single
770	CYP2C8	P51532_S1382_1_1_NO_Single
771	PKNOX1	P51532_S1382_1_1_NO_Single
772	DOCK6	P51532_S1382_1_1_NO_Single
773	BCL11A	P51532_S1382_1_1_NO_Single
774	JPT1	P51532_S1382_1_1_NO_Single
775	F11R	P51532_S1382_1_1_NO_Single
776	SLC25A29	P51532_S1382_1_1_NO_Single
777	SCYL3	P51532_S1382_1_1_NO_Single
778	DNM1L	P51532_S1382_1_1_NO_Single
779	RPS6KC1	Q13263_S473_1_1_YES_Single
780	HLX	Q13263_S473_1_1_YES_Single
781	PKDCC	Q13263_S473_1_1_YES_Single
782	RAF1	P51532_S1382_1_1_NO_Single
783	CNGB1	P51532_S1382_1_1_NO_Single
784	YES1	P51532_S1382_1_1_NO_Single
785	CNOT2	P51532_S1382_1_1_NO_Single
786	FES	P51532_S1382_1_1_NO_Single
787	FER	P51532_S1382_1_1_NO_Single
788	CSNK1G1	P51532_S1382_1_1_NO_Single
789	VPS72	P51532_S1382_1_1_NO_Single
790	BRD4	P51532_S1382_1_1_NO_Single
791	ITGAE	P51532_S1382_1_1_NO_Single
792	AP2B1	P51532_S1382_1_1_NO_Single
793	PARP1	Q13263_S473_1_1_YES_Single
794	CCDC15	P51532_S1382_1_1_NO_Single
795	LTBP1	P51532_S1382_1_1_NO_Single
796	UBR1	P42224_S727_1_1_YES_Single
797	ZNF449	P51532_S1382_1_1_NO_Single
798	PHB2	P51532_S1382_1_1_NO_Single
799	DBI	P51532_S1382_1_1_NO_Single
800	RAB3IL1	P51532_S1382_1_1_NO_Single
801	CCN3	P51532_S1382_1_1_NO_Single
802	FUT8	Q13263_S473_1_1_YES_Single
803	CNEP1R1	P51532_S1382_1_1_NO_Single
804	RTTN	P51532_S1382_1_1_NO_Single
805	TMT1B	P51532_S1382_1_1_NO_Single
806	CCNY	P51532_S1382_1_1_NO_Single
807	AP1S3	P51532_S1382_1_1_NO_Single
808	GABBR1	P51532_S1382_1_1_NO_Single
809	CORO1A	P51532_S1382_1_1_NO_Single
810	TOM1	P51532_S1382_1_1_NO_Single
811	PPFIBP1	P51532_S1382_1_1_NO_Single
812	MANF	P51532_S1382_1_1_NO_Single
813	MAP9	P51532_S1382_1_1_NO_Single
814	PSMB4	P51532_S1382_1_1_NO_Single
815	DNAJC27	P51532_S1382_1_1_NO_Single
816	SERP2	P51532_S1382_1_1_NO_Single
817	LMBR1	P51532_S1382_1_1_NO_Single
818	MTX2	Q13263_S473_1_1_YES_Single
819	PIGS	P51532_S1382_1_1_NO_Single
820	ASPM	P51532_S1382_1_1_NO_Single
821	NYNRIN	P51532_S1382_1_1_NO_Single
822	IFNAR2	Q13263_S473_1_1_YES_Single
823	RIMKLB	P51532_S1382_1_1_NO_Single
824	MZT2A	P51532_S1382_1_1_NO_Single
825	KCNN4	P67809_S165_1_1_NO_Single
826	ANKRD11	Q13263_S473_1_1_YES_Single
827	ZFP28	Q13263_S473_1_1_YES_Single
828	RBKS	P51532_S1382_1_1_NO_Single
829	EBF3	P51532_S1382_1_1_NO_Single
830	EBF1	P51532_S1382_1_1_NO_Single
831	GRIP1	P51532_S1382_1_1_NO_Single
832	PCNX2	P51532_S1382_1_1_NO_Single
833	PDLIM4	P51532_S1382_1_1_NO_Single
834	USP44	P51532_S1382_1_1_NO_Single
835	AMZ1	P51532_S1382_1_1_NO_Single
836	ZSCAN21	P51532_S1382_1_1_NO_Single
837	TTC7B	P51532_S1382_1_1_NO_Single
838	DENND4A	P51532_S1382_1_1_NO_Single
839	FCHO2	P51532_S1382_1_1_NO_Single
840	ZKSCAN2	P51532_S1382_1_1_NO_Single
841	TMEM232	P51532_S1382_1_1_NO_Single
842	RBP5	P51532_S1382_1_1_NO_Single
843	FRS3	P51532_S1382_1_1_NO_Single
844	TFIP11	P51532_S1382_1_1_NO_Single
845	VASH1	Q13263_S473_1_1_YES_Single
846	VTI1A	P51532_S1382_1_1_NO_Single
847	LRRN3	P51532_S1382_1_1_NO_Single
848	ITGB5	P51532_S1382_1_1_NO_Single
849	ATP6V1C1	P51532_S1382_1_1_NO_Single
850	TRRAP	P51532_S1382_1_1_NO_Single
851	TRIB2	Q13263_S473_1_1_YES_Single
852	IFT88	P51532_S1382_1_1_NO_Single
853	INSIG1	P51532_S1382_1_1_NO_Single
854	URB2	Q13263_S473_1_1_YES_Single
855	COPS2	P51532_S1382_1_1_NO_Single
856	ZNF263	P51532_S1382_1_1_NO_Single
857	SDC2	P51532_S1382_1_1_NO_Single
858	SEMA6D	Q13263_S473_1_1_YES_Single
859	RPS7	P51532_S1382_1_1_NO_Single
860	PAAF1	P51532_S1382_1_1_NO_Single
861	ZCCHC14	P51532_S1382_1_1_NO_Single
862	EHBP1	P51532_S1382_1_1_NO_Single
863	NME9	P51532_S1382_1_1_NO_Single
864	CUL9	P51532_S1382_1_1_NO_Single
865	MRGPRF	P51532_S1382_1_1_NO_Single
866	PLEKHA8	Q13263_S473_1_1_YES_Single
867	CLIP2	P51532_S1382_1_1_NO_Single
868	ZNF280D	Q13263_S473_1_1_YES_Single
869	CDH2	P51532_S1382_1_1_NO_Single
870	ZNF200	Q13263_S473_1_1_YES_Single
871	NAP1L4	P51532_S1382_1_1_NO_Single
872	ZNF367	P51532_S1382_1_1_NO_Single
873	ADGRF5	P51532_S1382_1_1_NO_Single
874	KIFC1	P51532_S1382_1_1_NO_Single
875	RBM4B	P51532_S1382_1_1_NO_Single
876	WT1	Q13263_S473_1_1_YES_Single
877	ADK	Q13263_S473_1_1_YES_Single
878	SENP6	P51532_S1382_1_1_NO_Single
879	THSD7A	Q13263_S473_1_1_YES_Single
880	HSPB8	Q13263_S473_1_1_YES_Single
881	MCU	P51532_S1382_1_1_NO_Single
882	TBC1D1	Q13263_S473_1_1_YES_Single
883	ANKRD37	P51532_S1382_1_1_NO_Single
884	WIPI2	P51532_S1382_1_1_NO_Single
885	PCGF5	P51532_S1382_1_1_NO_Single
886	ZHX3	P51532_S1382_1_1_NO_Single
887	EPHA3	P51532_S1382_1_1_NO_Single
888	OAT	P51532_S1382_1_1_NO_Single
889	LIFR	Q13263_S473_1_1_YES_Single
890	NDUFA9	P51532_S1382_1_1_NO_Single
891	CCDC38	Q13263_S473_1_1_YES_Single
892	TCERG1	P51532_S1382_1_1_NO_Single
893	FAM216A	P51532_S1382_1_1_NO_Single
894	DKK2	Q13263_S473_1_1_YES_Single
895	MAPRE3	P51532_S1382_1_1_NO_Single
896	TRPV2	P51532_S1382_1_1_NO_Single
897	AFG2B	P51532_S1382_1_1_NO_Single
898	REPS2	Q13263_S473_1_1_YES_Single
899	MAP2K3	P51532_S1382_1_1_NO_Single
900	POM121	Q13263_S473_1_1_YES_Single
901	DCBLD2	P51532_S1382_1_1_NO_Single
902	TBCC	P51532_S1382_1_1_NO_Single
903	NAALADL2	P51532_S1382_1_1_NO_Single
904	FLRT2	P51532_S1382_1_1_NO_Single
905	USP12	Q13263_S473_1_1_YES_Single
906	SNU13	P51532_S1382_1_1_NO_Single
907	RPL37A	P51532_S1382_1_1_NO_Single
908	HEATR4	P51532_S1382_1_1_NO_Single
909	SF3B1	P51532_S1382_1_1_NO_Single
910	ESPL1	P51532_S1382_1_1_NO_Single
911	FXR1	P51532_S1382_1_1_NO_Single
912	NPAS3	P51532_S1382_1_1_NO_Single
913	SLC25A4	P51532_S1382_1_1_NO_Single
914	ERGIC1	P51532_S1382_1_1_NO_Single
915	C6orf132	P51532_S1382_1_1_NO_Single
916	SAR1B	P51532_S1382_1_1_NO_Single
917	N4BP2	P51532_S1382_1_1_NO_Single
918	B4GALNT1	P51532_S1382_1_1_NO_Single
919	VAMP8	P51532_S1382_1_1_NO_Single
920	NAA35	P42224_S727_1_1_YES_Single
921	LRRC71	P51532_S1382_1_1_NO_Single
922	MANSC1	P51532_S1382_1_1_NO_Single
923	GLYR1	P51532_S1382_1_1_NO_Single
924	ODF2L	P51532_S1382_1_1_NO_Single
925	AMOTL1	Q13263_S473_1_1_YES_Single
926	ZFR	P51532_S1382_1_1_NO_Single
927	ZNF613	P51532_S1382_1_1_NO_Single
928	ITPR3	P51532_S1382_1_1_NO_Single
929	CST7	Q13263_S473_1_1_YES_Single
930	EEPD1	Q13263_S473_1_1_YES_Single
931	BCL11B	P51532_S1382_1_1_NO_Single
932	PUF60	P51532_S1382_1_1_NO_Single
933	RP1	Q13263_S473_1_1_YES_Single
934	KDM5C	P51532_S1382_1_1_NO_Single
935	NRIP1	P51532_S1382_1_1_NO_Single
936	TSPAN9	Q13263_S473_1_1_YES_Single
937	SHARPIN	P51532_S1382_1_1_NO_Single
938	RAP2A	P51532_S1382_1_1_NO_Single
939	SKP1	P51532_S1382_1_1_NO_Single
940	KIFAP3	P51532_S1382_1_1_NO_Single
941	USP46	P51532_S1382_1_1_NO_Single
942	FAM210A	P51532_S1382_1_1_NO_Single
943	MAPT	Q13263_S473_1_1_YES_Single
944	RBM44	P51532_S1382_1_1_NO_Single
945	LYSMD4	P51532_S1382_1_1_NO_Single
946	OGFOD3	P51532_S1382_1_1_NO_Single
947	PSMC1	P51532_S1382_1_1_NO_Single
948	ELP5	P51532_S1382_1_1_NO_Single
949	KCTD16	P51532_S1382_1_1_NO_Single
950	TYMP	P51532_S1382_1_1_NO_Single
951	RAD54L2	P51532_S1382_1_1_NO_Single
952	MIA3	P51532_S1382_1_1_NO_Single
953	MARCHF10	P51532_S1382_1_1_NO_Single
954	NCOA3	P51532_S1382_1_1_NO_Single
955	DOCK3	P51532_S1382_1_1_NO_Single
956	DAGLB	P51532_S1382_1_1_NO_Single
957	ARHGEF7	Q13263_S473_1_1_YES_Single
958	SC5D	P51532_S1382_1_1_NO_Single
959	ALDH1A1	P51532_S1382_1_1_NO_Single
960	IFFO2	P51532_S1382_1_1_NO_Single
961	TBC1D22A	Q13263_S473_1_1_YES_Single
962	DSCC1	P51532_S1382_1_1_NO_Single
963	ZNF180	Q13263_S473_1_1_YES_Single
964	GORASP2	P51532_S1382_1_1_NO_Single
965	COPS8	Q13263_S473_1_1_YES_Single
966	DUOXA1	P51532_S1382_1_1_NO_Single
967	IQGAP3	P51532_S1382_1_1_NO_Single
968	DLL1	P51532_S1382_1_1_NO_Single
969	MRPS10	P51532_S1382_1_1_NO_Single
970	ADCY3	P51532_S1382_1_1_NO_Single
971	LMTK2	P51532_S1382_1_1_NO_Single
972	PIGK	P51532_S1382_1_1_NO_Single
973	DHX34	P51532_S1382_1_1_NO_Single
974	GNAO1	P51532_S1382_1_1_NO_Single
975	CA3	P51532_S1382_1_1_NO_Single
976	TMEM184B	P51532_S1382_1_1_NO_Single
977	GTF3C5	P51532_S1382_1_1_NO_Single
978	RASSF6	P51532_S1382_1_1_NO_Single
979	AHNAK	P51532_S1382_1_1_NO_Single
980	PPP1R16B	P51532_S1382_1_1_NO_Single
981	ITPRID2	P51532_S1382_1_1_NO_Single
982	CENPW	P51532_S1382_1_1_NO_Single
983	RAB3IP	Q13263_S473_1_1_YES_Single
984	MS4A14	P51532_S1382_1_1_NO_Single
985	MKI67	Q13263_S473_1_1_YES_Single
986	PIGL	P51532_S1382_1_1_NO_Single
987	NCSTN	P51532_S1382_1_1_NO_Single
988	PSMA5	P51532_S1382_1_1_NO_Single
989	MLXIP	Q13263_S473_1_1_YES_Single
990	SLC2A13	P51532_S1382_1_1_NO_Single
991	EDC4	P51532_S1382_1_1_NO_Single
992	ZNF627	Q13263_S473_1_1_YES_Single
993	GRK5	Q13263_S473_1_1_YES_Single
994	SNRNP200	P51532_S1382_1_1_NO_Single
995	NAA30	P51532_S1382_1_1_NO_Single
996	PRRG4	P51532_S1382_1_1_NO_Single
997	RAB33B	P51532_S1382_1_1_NO_Single
998	SEPHS1	P51532_S1382_1_1_NO_Single
999	DCAF17	P51532_S1382_1_1_NO_Single
1000	POLR1A	P51532_S1382_1_1_NO_Single
1001	CDKN1B	Q13263_S473_1_1_YES_Single
1002	GMPR	P51532_S1382_1_1_NO_Single
1003	CDC45	P51532_S1382_1_1_NO_Single
1004	POLA1	P51532_S1382_1_1_NO_Single
1005	PLXDC2	P51532_S1382_1_1_NO_Single
1006	DAB2	P51532_S1382_1_1_NO_Single
1007	PLAG1	P51532_S1382_1_1_NO_Single
1008	ADPRHL1	P51532_S1382_1_1_NO_Single
1009	TXNDC11	P51532_S1382_1_1_NO_Single
1010	CAMSAP2	P51532_S1382_1_1_NO_Single
1011	PJA2	P51532_S1382_1_1_NO_Single
1012	MS4A4A	Q13263_S473_1_1_YES_Single
1013	CERKL	P51532_S1382_1_1_NO_Single
1014	SMC1A	P51532_S1382_1_1_NO_Single
1015	NAMPT	Q13263_S473_1_1_YES_Single
1016	WNT2B	P51532_S1382_1_1_NO_Single
1017	APOO	P51532_S1382_1_1_NO_Single
1018	PTCH2	P51532_S1382_1_1_NO_Single
1019	PBRM1	P51532_S1382_1_1_NO_Single
1020	ZNF721	Q13263_S473_1_1_YES_Single
1021	GNL3L	Q13263_S473_1_1_YES_Single
1022	SCD	Q13263_S473_1_1_YES_Single
1023	LTB4R	P51532_S1382_1_1_NO_Single
1024	GRID1	P51532_S1382_1_1_NO_Single
1025	MXRA7	P51532_S1382_1_1_NO_Single
1026	PDE4B	P51532_S1382_1_1_NO_Single
1027	C8orf76	P51532_S1382_1_1_NO_Single
1028	ATP6V0D1	P51532_S1382_1_1_NO_Single
1029	ARFGEF3	P51532_S1382_1_1_NO_Single
1030	MXD4	P51532_S1382_1_1_NO_Single
1031	RAG1	P51532_S1382_1_1_NO_Single
1032	C19orf53	P51532_S1382_1_1_NO_Single
1033	SEM1	P51532_S1382_1_1_NO_Single
1034	SAXO5	P51532_S1382_1_1_NO_Single
1035	IL1R1	P51532_S1382_1_1_NO_Single
1036	HAUS8	P51532_S1382_1_1_NO_Single
1037	CD2BP2	P51532_S1382_1_1_NO_Single
1038	NAPA	P51532_S1382_1_1_NO_Single
1039	WDFY2	Q13263_S473_1_1_YES_Single
1040	NSRP1	P51532_S1382_1_1_NO_Single
1041	SORBS2	P51532_S1382_1_1_NO_Single
1042	SEMA4D	P51532_S1382_1_1_NO_Single
1043	DNMT1	P51532_S1382_1_1_NO_Single
1044	CHGA	Q13263_S473_1_1_YES_Single
1045	USP1	Q13263_S473_1_1_YES_Single
1046	KRR1	P51532_S1382_1_1_NO_Single
1047	FLOT1	P51532_S1382_1_1_NO_Single
1048	PDCD6	P51532_S1382_1_1_NO_Single
1049	SNX29	P51532_S1382_1_1_NO_Single
1050	LRRC2	P51532_S1382_1_1_NO_Single
1051	RNF43	P51532_S1382_1_1_NO_Single
1052	FAM120A	P51532_S1382_1_1_NO_Single
1053	ELOVL4	Q13263_S473_1_1_YES_Single
1054	NCKAP1	Q13263_S473_1_1_YES_Single
1055	BNIP3	Q13263_S473_1_1_YES_Single
1056	SUSD6	Q13263_S473_1_1_YES_Single
1057	ROCK2	P51532_S1382_1_1_NO_Single
1058	RCN2	P51532_S1382_1_1_NO_Single
1059	ASF1B	P51532_S1382_1_1_NO_Single
1060	HNRNPAB	P51532_S1382_1_1_NO_Single
1061	UBXN6	P51532_S1382_1_1_NO_Single
1062	SCIMP	P51532_S1382_1_1_NO_Single
1063	NCBP1	P51532_S1382_1_1_NO_Single
1064	NR1D2	P51532_S1382_1_1_NO_Single
1065	GLYCTK	P51532_S1382_1_1_NO_Single
1066	SHC3	P51532_S1382_1_1_NO_Single
1067	MIPOL1	P51532_S1382_1_1_NO_Single
1068	MRPS35	P51532_S1382_1_1_NO_Single
1069	FAM83D	P51532_S1382_1_1_NO_Single
1070	NEK4	Q13263_S473_1_1_YES_Single
1071	EFR3A	P51532_S1382_1_1_NO_Single
1072	TSKU	P51532_S1382_1_1_NO_Single
1073	BLOC1S4	P51532_S1382_1_1_NO_Single
1074	ANKEF1	P51532_S1382_1_1_NO_Single
1075	DRC3	P51532_S1382_1_1_NO_Single
1076	SERTAD3	P51532_S1382_1_1_NO_Single
1077	CCNYL1	P51532_S1382_1_1_NO_Single
1078	BRWD3	P51532_S1382_1_1_NO_Single
1079	SPEN	P51532_S1382_1_1_NO_Single
1080	CD276	P51532_S1382_1_1_NO_Single
1081	SF3A3	P51532_S1382_1_1_NO_Single
1082	KAT8	P51532_S1382_1_1_NO_Single
1083	WDR73	P51532_S1382_1_1_NO_Single
1084	PSMB1	Q13263_S473_1_1_YES_Single
1085	MKS1	P51532_S1382_1_1_NO_Single
1086	OSBPL6	Q13263_S473_1_1_YES_Single
1087	SLC23A2	P51532_S1382_1_1_NO_Single
1088	KIRREL3	Q13263_S473_1_1_YES_Single
1089	TAL1	Q13263_S473_1_1_YES_Single
1090	RASGRP3	P51532_S1382_1_1_NO_Single
1091	IP6K1	P51532_S1382_1_1_NO_Single
1092	COL9A2	P51532_S1382_1_1_NO_Single
1093	WDR19	P51532_S1382_1_1_NO_Single
1094	FTH1	P51532_S1382_1_1_NO_Single
1095	CFDP1	P51532_S1382_1_1_NO_Single
